     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -8.10939    -2.54004    -0.04879    -0.06818    -0.03565    -0.00495    -0.01048    -0.00127    -0.00717    -0.00596    -2.72248
    -7.98539    -2.54524    -0.05201    -0.07109    -0.03784    -0.00507    -0.01105    -0.00136    -0.00747    -0.00625    -2.73737
    -7.86039    -2.55247    -0.05670    -0.07540    -0.04084    -0.00529    -0.01180    -0.00155    -0.00787    -0.00665    -2.75856
    -7.73539    -2.55988    -0.06252    -0.08108    -0.04366    -0.00564    -0.01236    -0.00199    -0.00819    -0.00703    -2.78233
    -7.61139    -2.57008    -0.07273    -0.09189    -0.04699    -0.00618    -0.01265    -0.00302    -0.00839    -0.00745    -2.81939
    -7.48639    -2.58883    -0.09237    -0.11365    -0.05287    -0.00695    -0.01290    -0.00496    -0.00858    -0.00821    -2.88933
    -7.36139    -2.61831    -0.12230    -0.14768    -0.06263    -0.00800    -0.01328    -0.00774    -0.00885    -0.00948    -2.99826
    -7.23739    -2.65479    -0.15776    -0.18866    -0.07597    -0.00944    -0.01378    -0.01080    -0.00920    -0.01120    -3.13162
    -7.11239    -2.69229    -0.19238    -0.22991    -0.09097    -0.01135    -0.01431    -0.01357    -0.00962    -0.01314    -3.26754
    -6.98739    -2.72590    -0.22175    -0.26708    -0.10485    -0.01345    -0.01479    -0.01578    -0.01004    -0.01506    -3.38869
    -6.86339    -2.75395    -0.24422    -0.29921    -0.11654    -0.01548    -0.01540    -0.01766    -0.01047    -0.01681    -3.48973
    -6.73839    -2.78108    -0.26238    -0.33158    -0.12904    -0.01819    -0.01667    -0.01979    -0.01128    -0.01853    -3.58854
    -6.61339    -2.81317    -0.28161    -0.36747    -0.14777    -0.02306    -0.01937    -0.02254    -0.01327    -0.02054    -3.70880
    -6.48939    -2.85073    -0.30684    -0.40059    -0.17717    -0.03037    -0.02412    -0.02544    -0.01722    -0.02291    -3.85539
    -6.36439    -2.89083    -0.34008    -0.42649    -0.21752    -0.03885    -0.03075    -0.02790    -0.02279    -0.02557    -4.02077
    -6.23939    -2.92984    -0.37824    -0.44765    -0.26415    -0.04835    -0.03871    -0.02999    -0.02884    -0.02835    -4.19413
    -6.11439    -2.96791    -0.41902    -0.46638    -0.31536    -0.06060    -0.04865    -0.03224    -0.03527    -0.03133    -4.37676
    -5.99039    -3.00680    -0.46245    -0.48400    -0.37150    -0.07481    -0.06076    -0.03493    -0.04236    -0.03477    -4.57239
    -5.86539    -3.04292    -0.50422    -0.50305    -0.42572    -0.08661    -0.07244    -0.03785    -0.04903    -0.03866    -4.76052
    -5.74039    -3.07159    -0.53875    -0.52496    -0.46877    -0.09382    -0.08165    -0.04046    -0.05463    -0.04308    -4.91770
    -5.61639    -3.09280    -0.56557    -0.54865    -0.49867    -0.09822    -0.09013    -0.04240    -0.06090    -0.04927    -5.04660
    -5.49139    -3.11100    -0.58955    -0.57503    -0.52223    -0.10229    -0.10123    -0.04394    -0.07045    -0.05953    -5.17526
    -5.36639    -3.12999    -0.61563    -0.60560    -0.54642    -0.10699    -0.11581    -0.04550    -0.08336    -0.07435    -5.32365
    -5.24239    -3.14814    -0.64502    -0.63539    -0.57226    -0.11170    -0.13271    -0.04718    -0.09775    -0.09118    -5.48133
    -5.11739    -3.16259    -0.67759    -0.65858    -0.59932    -0.11576    -0.15121    -0.04899    -0.11267    -0.10799    -5.63470
    -4.99239    -3.17354    -0.71043    -0.67587    -0.62614    -0.11906    -0.16879    -0.05104    -0.12677    -0.12370    -5.77533
    -4.86839    -3.18226    -0.73713    -0.69051    -0.64834    -0.12160    -0.18186    -0.05367    -0.13790    -0.13634    -5.88961
