     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -9.23239     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.10739    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.98239    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.85839    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.73339    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.60839    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.48439    -0.00004    -0.00003    -0.00002    -0.00002    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00012
    -8.35939    -0.00076    -0.00047    -0.00042    -0.00032    -0.00002    -0.00008    -0.00001    -0.00004    -0.00004    -0.00218
    -8.23439    -0.00662    -0.00406    -0.00366    -0.00280    -0.00014    -0.00073    -0.00010    -0.00039    -0.00037    -0.01887
    -8.10939    -0.02753    -0.01692    -0.01527    -0.01164    -0.00060    -0.00305    -0.00043    -0.00160    -0.00154    -0.07858
    -7.98539    -0.05581    -0.03468    -0.03142    -0.02351    -0.00136    -0.00609    -0.00100    -0.00322    -0.00312    -0.16022
    -7.86039    -0.06020    -0.04055    -0.03770    -0.02459    -0.00216    -0.00594    -0.00200    -0.00321    -0.00329    -0.17964
    -7.73539    -0.05864    -0.05280    -0.05341    -0.02067    -0.00347    -0.00305    -0.00504    -0.00187    -0.00273    -0.20168
    -7.61139    -0.10501    -0.11110    -0.12004    -0.03273    -0.00525    -0.00163    -0.01155    -0.00132    -0.00412    -0.39276
    -7.48639    -0.19578    -0.20381    -0.22900    -0.06165    -0.00707    -0.00236    -0.01961    -0.00176    -0.00801    -0.72903
    -7.36139    -0.27699    -0.27634    -0.31682    -0.09484    -0.00968    -0.00370    -0.02488    -0.00252    -0.01241    -1.01819
    -7.23739    -0.30816    -0.29244    -0.34051    -0.11918    -0.01353    -0.00439    -0.02432    -0.00322    -0.01513    -1.12088
    -7.11239    -0.29338    -0.26283    -0.32118    -0.12136    -0.01706    -0.00401    -0.01998    -0.00349    -0.01598    -1.05927
    -6.98739    -0.24567    -0.20816    -0.27497    -0.10133    -0.01658    -0.00371    -0.01559    -0.00317    -0.01482    -0.88400
    -6.86339    -0.20431    -0.15229    -0.24038    -0.08612    -0.01598    -0.00614    -0.01454    -0.00375    -0.01317    -0.73667
    -6.73839    -0.23078    -0.13904    -0.27883    -0.11439    -0.02751    -0.01424    -0.01961    -0.00919    -0.01458    -0.84817
    -6.61339    -0.28406    -0.16946    -0.29689    -0.18602    -0.05059    -0.02895    -0.02446    -0.02285    -0.01763    -1.08091
    -6.48939    -0.31836    -0.23520    -0.23432    -0.28558    -0.06667    -0.04722    -0.02213    -0.04047    -0.02038    -1.27033
    -6.36439    -0.32474    -0.29790    -0.18113    -0.36167    -0.06943    -0.05921    -0.01724    -0.04881    -0.02220    -1.38233
    -6.23939    -0.30112    -0.31428    -0.15828    -0.38631    -0.08284    -0.06841    -0.01636    -0.04825    -0.02250    -1.39835
    -6.11439    -0.30949    -0.33977    -0.14212    -0.43506    -0.11367    -0.09106    -0.01975    -0.05491    -0.02531    -1.53113
    -5.99039    -0.31428    -0.35687    -0.14061    -0.46540    -0.11431    -0.10322    -0.02338    -0.05876    -0.02985    -1.60668
    -5.86539    -0.26506    -0.31312    -0.16492    -0.40430    -0.07497    -0.08415    -0.02347    -0.04833    -0.03257    -1.41089
    -5.74039    -0.19485    -0.24063    -0.18649    -0.28615    -0.04064    -0.06356    -0.01831    -0.04142    -0.03828    -1.11033
    -5.61639    -0.14539    -0.18967    -0.19345    -0.19341    -0.02994    -0.07247    -0.01276    -0.05912    -0.06093    -0.95714
    -5.49139    -0.14647    -0.19496    -0.22977    -0.18458    -0.03542    -0.10555    -0.01196    -0.09418    -0.10377    -1.10666
    -5.36639    -0.15812    -0.22329    -0.26057    -0.20348    -0.03993    -0.12825    -0.01307    -0.11291    -0.13387    -1.27348
    -5.24239    -0.13306    -0.24820    -0.21722    -0.21088    -0.03560    -0.14289    -0.01383    -0.11787    -0.13614    -1.25570
    -5.11739    -0.09870    -0.27420    -0.15472    -0.22322    -0.02957    -0.15375    -0.01524    -0.12149    -0.13349    -1.20438
    -4.99239    -0.07688    -0.25251    -0.12262    -0.20690    -0.02335    -0.12838    -0.01763    -0.10453    -0.11845    -1.05127
    -4.86839    -0.06303    -0.17588    -0.11217    -0.14922    -0.01734    -0.08120    -0.02464    -0.07407    -0.08428    -0.78183
    -4.74339    -0.06642    -0.14276    -0.13466    -0.12236    -0.01622    -0.08371    -0.03474    -0.06563    -0.06618    -0.73267
    -4.61839    -0.07344    -0.17941    -0.15741    -0.14153    -0.01729    -0.14932    -0.03376    -0.07694    -0.06794    -0.89706
    -4.49439    -0.06546    -0.21155    -0.15126    -0.16321    -0.02173    -0.19161    -0.02392    -0.08050    -0.06560    -0.97485
    -4.36939    -0.05264    -0.22789    -0.15121    -0.20875    -0.03792    -0.16715    -0.02124    -0.07659    -0.05450    -0.99789
    -4.24439    -0.04861    -0.26723    -0.17097    -0.28962    -0.06004    -0.12847    -0.02734    -0.08114    -0.04697    -1.12039
    -4.11939    -0.05327    -0.30996    -0.16792    -0.34000    -0.08203    -0.11027    -0.03658    -0.08864    -0.05856    -1.24724
    -3.99539    -0.06204    -0.32829    -0.15972    -0.36439    -0.13103    -0.10836    -0.06305    -0.09641    -0.09023    -1.40351
    -3.87039    -0.07428    -0.33212    -0.22814    -0.40655    -0.23051    -0.11332    -0.14952    -0.11247    -0.13347    -1.78038
    -3.74539    -0.08598    -0.34397    -0.38556    -0.43940    -0.35140    -0.12366    -0.33920    -0.13116    -0.18630    -2.38664
    -3.62139    -0.08508    -0.36567    -0.53410    -0.42757    -0.40950    -0.13335    -0.55400    -0.14053    -0.23272    -2.88253
    -3.49639    -0.07037    -0.40376    -0.54798    -0.40002    -0.35470    -0.12716    -0.58130    -0.15462    -0.24090    -2.88080
    -3.37139    -0.05265    -0.43583    -0.41620    -0.39472    -0.24710    -0.10441    -0.39360    -0.18606    -0.20876    -2.43933
    -3.24739    -0.04327    -0.40831    -0.25826    -0.38494    -0.18571    -0.09391    -0.20947    -0.24926    -0.17556    -2.00868
    -3.12239    -0.04770    -0.33045    -0.17492    -0.33741    -0.23219    -0.13092    -0.16172    -0.44873    -0.20252    -2.06656
    -2.99739    -0.05455    -0.24507    -0.14949    -0.25690    -0.45178    -0.23550    -0.25160    -0.90610    -0.35890    -2.90989
    -2.87339    -0.05352    -0.18447    -0.12566    -0.17849    -0.83821    -0.42700    -0.49800    -1.40167    -0.66979    -4.37680
    -2.74839    -0.05066    -0.15207    -0.11516    -0.14236    -1.10830    -0.76950    -0.94710    -1.40741    -1.07460    -5.76716
    -2.62339    -0.05691    -0.13570    -0.16489    -0.16237    -1.18520    -1.30730    -1.57010    -1.06570    -1.50200    -7.15018
    -2.49939    -0.07093    -0.13544    -0.26523    -0.21292    -1.38750    -1.77230    -2.13800    -1.00730    -1.81020    -8.79983
    -2.37439    -0.07048    -0.13429    -0.32394    -0.24714    -1.41210    -1.66340    -2.10150    -1.04870    -1.63920    -8.64075
    -2.24939    -0.05032    -0.11444    -0.28895    -0.26100    -0.91220    -1.05700    -1.32350    -0.77598    -1.01970    -5.80309
    -2.12439    -0.03303    -0.10843    -0.21589    -0.26727    -0.42220    -0.54180    -0.55730    -0.44067    -0.51430    -3.10089
    -2.00039    -0.03319    -0.17261    -0.15868    -0.26318    -0.30810    -0.30110    -0.21318    -0.26471    -0.29540    -2.01015
    -1.87539    -0.05852    -0.31667    -0.16814    -0.29834    -0.36610    -0.25370    -0.13495    -0.23440    -0.25170    -2.08252
    -1.75039    -0.10065    -0.44581    -0.27528    -0.37290    -0.37060    -0.32520    -0.20221    -0.29562    -0.29287    -2.68113
    -1.62639    -0.12613    -0.44685    -0.38806    -0.39460    -0.31300    -0.37040    -0.30950    -0.33340    -0.30489    -2.98684
    -1.50139    -0.12526    -0.36201    -0.40189    -0.34875    -0.25450    -0.31170    -0.33800    -0.31380    -0.27236    -2.72827
    -1.37639    -0.12060    -0.30360    -0.37168    -0.29396    -0.21880    -0.21217    -0.29700    -0.27860    -0.26390    -2.36031
    -1.25239    -0.12003    -0.27084    -0.38397    -0.24940    -0.19977    -0.15355    -0.24636    -0.23480    -0.25940    -2.11811
    -1.12739    -0.12738    -0.22016    -0.42101    -0.21511    -0.19227    -0.13406    -0.18238    -0.18149    -0.21626    -1.89012
    -1.00239    -0.17289    -0.17784    -0.45456    -0.20978    -0.24670    -0.13501    -0.12535    -0.16934    -0.19464    -1.88610
    -0.87839    -0.25566    -0.15767    -0.44052    -0.22677    -0.35580    -0.15153    -0.09896    -0.24911    -0.21120    -2.14722
    -0.75339    -0.29561    -0.12840    -0.33585    -0.22102    -0.38450    -0.14836    -0.08001    -0.33514    -0.20356    -2.13245
    -0.62839    -0.21533    -0.07850    -0.17966    -0.15300    -0.26009    -0.09907    -0.04991    -0.27211    -0.13743    -1.44511
    -0.50339    -0.09277    -0.03525    -0.06309    -0.06989    -0.10755    -0.03985    -0.02554    -0.12772    -0.06507    -0.62674
