     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -2.87902    -0.03651    -0.11705    -0.19257    -0.07799    -0.00197    -0.00185    -0.00321    -0.00163    -0.00272    -0.43550
    -2.71402    -0.03313    -0.11164    -0.20405    -0.08131    -0.00201    -0.00277    -0.00305    -0.00183    -0.00292    -0.44272
    -2.54802    -0.02858    -0.11488    -0.19952    -0.09337    -0.00233    -0.00470    -0.00287    -0.00227    -0.00294    -0.45145
    -2.38202    -0.02113    -0.11494    -0.16463    -0.11034    -0.00260    -0.00682    -0.00265    -0.00276    -0.00295    -0.42882
    -2.21602    -0.01594    -0.12334    -0.13882    -0.11510    -0.00298    -0.00809    -0.00295    -0.00316    -0.00314    -0.41352
    -2.05002    -0.01401    -0.14733    -0.11372    -0.12205    -0.00350    -0.00757    -0.00384    -0.00333    -0.00385    -0.41921
    -1.88502    -0.01395    -0.18092    -0.08350    -0.13302    -0.00377    -0.00609    -0.00485    -0.00337    -0.00504    -0.43452
    -1.71902    -0.01457    -0.21372    -0.06462    -0.13717    -0.00429    -0.00565    -0.00583    -0.00382    -0.00531    -0.45497
    -1.55302    -0.01366    -0.18197    -0.04982    -0.13043    -0.00475    -0.00510    -0.00648    -0.00401    -0.00470    -0.40092
    -1.38702    -0.01196    -0.15639    -0.03875    -0.13522    -0.00476    -0.00508    -0.00677    -0.00458    -0.00476    -0.36827
    -1.22102    -0.01229    -0.17834    -0.03903    -0.17129    -0.00426    -0.00601    -0.00632    -0.00652    -0.00551    -0.42958
